steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13
0.0,34.07563018798828,27.39107894897461,32.80567169189453,11.473906517028809,32.6915283203125,41.52360534667969,10.221007347106934,26.018232345581055,31.15937042236328,48.56639099121094,38.697105407714844,37.666847229003906,35.27167510986328,15.40784740447998
10526315.789473685,34.693340425057094,28.466272316099122,33.767087112193785,12.005439707666243,33.91737214306632,42.32214588046569,10.915249518949508,27.72251344163105,32.51209914389162,49.26564487689007,39.760808047743055,38.449470154290964,36.636273307111786,16.540240736355763
21052631.57894737,46.605396069317976,47.38682833124066,53.10789091414527,21.82512508974594,57.11047710593883,57.38776610069328,25.719181836992917,56.66012974326961,56.70195945948775,60.52967690337976,59.367012935951145,52.29420167548257,62.194769111407766,39.843515834154516
31578947.368421055,61.968588091887106,58.24731394931303,85.26092298027552,31.33459617987977,81.91333190423961,77.7057583341143,51.54766722090563,66.77549569180799,72.17442518026876,60.328853091467536,75.74856087581934,64.19739945540385,88.35469828818479,75.29088707734674
42105263.15789474,74.66357869405165,75.67919393754732,113.25921304214364,45.147771838711904,102.20273710147497,108.11046912531444,59.752879019919526,96.7805045069585,87.43265620195965,78.97479865788753,88.9880455654744,96.83215563746371,118.5438042279756,75.7881770619395
52631578.94736842,84.38171850854835,95.46336910881907,122.19150933140368,68.83146035619637,125.15598079184498,121.37136074962544,85.46424122311566,110.78881949954086,106.9781938457134,102.29312318148622,118.2612948984403,127.04891613806879,165.90072834355513,80.1240680132505
63157894.73684211,123.67189274468252,128.1529060870079,156.09194638111586,97.64308609146822,147.72156348370453,170.9338825688468,99.98624851077878,120.44933217999183,117.98263260495133,128.94726856639016,172.74328770242906,162.9343608088606,180.4248389148481,132.76766757320337
73684210.5263158,189.44089225260672,174.60681953382294,166.6089508168585,123.16339941591107,204.33567395748526,203.2163374052071,117.81474217694057,131.1928168328639,123.96500625182719,172.14135926850452,237.1300986244903,192.18679065172694,182.64418950817262,191.21565810836586
84210526.31578948,253.90335122733237,209.84569630761555,182.1127264123214,155.9007204186553,223.43832868915516,232.48352513551052,151.67509922624626,159.19444194923148,148.44663414697567,188.46213115516463,244.5940771317548,207.41653629022952,174.54944984569443,230.48675230830662
94736842.10526316,282.23801198502656,240.32092558165337,215.28548624426375,222.94720855850593,223.134930211091,248.48728750918545,168.44175812073692,191.83701406423404,153.52879191658502,245.16496599331458,257.64387554974604,234.5667038270146,217.1242185006759,238.60946873036778
105263157.89473684,305.2189948101453,260.2947119100437,220.2285285872766,264.80692383688245,272.08870855237967,277.20314323959917,175.79611189601493,233.0521011908959,197.3219953489766,299.6245480924432,260.8581662620534,274.84370013006503,291.4581044337756,238.92622016250593
115789473.68421052,306.8129309732828,273.96435129427846,219.93118351400724,298.0797184146837,298.53007116690895,310.30800368003236,234.46898241010894,269.80816667025437,235.87325119922696,296.2212512142275,331.9783073717372,290.51499383807845,302.25550691275714,252.14250298376888
126315789.47368422,324.2546781159504,307.9851759500451,290.2495415382439,333.827041007145,300.6597147621937,330.46183921359585,274.2407316411962,292.814144066166,282.712822567393,345.21611341049805,345.9078377211192,320.2862079856799,326.65752984744364,239.48515251534795
136842105.2631579,339.4164805219114,311.8416078567835,343.17631575234054,338.82721692043,319.2855823922521,340.98611734473144,273.45342522248666,315.33359135369517,311.196819595683,383.29897767140267,295.34617374172825,338.84044231767473,246.53617612712094,270.37147120673245
147368421.0526316,329.71180019649444,344.8635403893661,345.2689325896987,360.44592779395987,340.9938912584841,352.1536906028058,330.62013896465965,333.79402634509717,312.9454590630333,404.7856094171796,337.3338157097059,340.11112961709665,364.9926313684424,293.35603970239697
157894736.84210527,335.3094508413463,285.7293966853387,335.0984972187852,350.11661431969367,343.54242439910644,365.5857397980802,308.43075415764486,326.7233897539222,294.8016482623,363.86529065829563,347.4976780896702,342.44104630200815,398.03893738060447,336.786482956601
168421052.63157895,349.09581163649415,323.6347668943643,372.01395059358384,359.0228395646959,391.23012770840336,389.57356282152296,341.8318839046764,323.18437809164834,335.49868272216037,388.48498515871427,391.7063230794553,353.39474565368613,436.52063496819494,336.22423563241296
178947368.42105263,425.58226314385183,359.20615979121004,467.4081493313128,370.8203348896345,437.96621125812675,375.5092861071188,332.4503836569859,343.17310706548744,319.7443415611735,387.809891144242,424.17714543165926,367.9691014586228,372.8765975498592,311.2588231146666
189473684.21052632,401.3172480181644,451.3966784729852,373.37162428764094,432.3465845749979,378.6558635910132,460.46913416696054,421.02904573669065,416.94284818542303,415.5061075892145,469.5598077610589,458.18582062542936,411.85529273996065,470.4415187763045,411.9905258696165
200000000.0,424.9263538373144,302.3178994608553,416.2834781361254,398.13912684666485,415.9868317575831,449.3516834597838,422.10039517440293,437.11209053428547,389.64984067176516,426.2361208357309,452.2273449348776,407.2533179050998,441.1629843805966,346.9261227673606
