steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48,trial_49
0.0,13.131850242614746,19.088336944580078,18.534748077392578,9.736234664916992,26.78424072265625,14.534576416015625,14.604934692382812,30.73688316345215,30.384143829345703,13.160032272338867,16.67830467224121,32.946624755859375,16.287212371826172,11.276420593261719,20.979473114013672,31.550506591796875,10.902191162109375,25.663440704345703,12.663228988647461,20.764907836914062,15.645150184631348,9.958779335021973,16.15315818786621,13.715818405151367,21.309791564941406,17.166309356689453,24.48415756225586,31.02811622619629,21.977977752685547,15.927885055541992,10.854205131530762,43.514427185058594,36.47843933105469,18.705127716064453,9.01789665222168,14.974609375,28.061336517333984,14.599555015563965,29.38121795654297,16.62999725341797,28.061494827270508,23.176982879638672,18.30661392211914,21.846527099609375,31.955196380615234,5.222922325134277,24.149133682250977,14.076574325561523,4.547811508178711,12.979728698730469
10526315.789473685,14.578516896496788,21.27217122720467,20.773169099861484,11.257422922499003,28.163551497802015,16.108522453425334,16.305835927426404,31.914930359112134,31.654923331921204,14.13211430079843,16.807565564310327,34.1331594031913,17.809194357606515,12.24502856024332,21.403429960971312,32.16119472987929,11.984503532494122,26.32972139672188,13.772950235387915,22.997165271697614,16.157506279041087,10.109449690636092,17.32452764079862,15.751903628300969,24.12469719399871,16.5026787961214,26.012534148588653,31.82195441520301,23.63026851614798,17.90123860484861,12.514019008542714,44.73422487329826,38.433206619008594,20.170953891459348,9.993477400836028,16.077604318723868,29.58831166886722,15.352139616774659,31.53048250469227,17.583394926577974,29.377068005971754,24.721233597329697,19.636690188116727,24.486644240379995,34.68676498308365,6.277898443292651,25.389025488300792,15.99386529158543,5.199360155281186,14.043891634059415
21052631.57894737,41.9699082075724,60.350450819982555,56.61529349665727,38.22343111665626,49.91949587340088,44.55280600962877,44.23908254229708,54.835552537375214,53.801255558563234,31.40268119545318,21.69965727408507,56.909939696068086,45.43346053659091,31.12955591002082,31.30991787213698,45.604040135306995,31.727594151453133,40.37715117086417,34.95416063912357,63.39542901804903,27.402238714036603,14.382858662409426,38.32895942775331,56.13486680842503,73.60611767398188,5.658291847615341,50.882046328522165,47.28833870546392,52.344143393256,51.342227033135636,41.6641316787234,64.9429931675298,75.4204476021251,46.08789759267565,31.102428219582983,38.78266359739769,56.30345803088511,30.133151580133266,69.80889788439234,34.4516262237674,53.719430947526675,54.61095216531833,41.507692631715884,68.94802934005651,80.59594458799778,25.674573244480545,50.033174255341706,52.402261338034165,19.086892241988735,33.04253505725527
31578947.368421055,71.82923842570294,89.20940393795598,51.86431584007771,53.814702484065315,49.7774284479629,66.03723991206148,55.40710610526918,83.80683302745182,67.82404819045247,46.04743041713153,51.355510519874244,88.07472382372355,65.4418163264578,58.76778662556634,62.40782748641566,75.9722700920214,49.72562147342598,74.92825485667902,62.36576134101631,92.06652362562119,53.2729889456998,39.39577382732793,55.57664816308551,106.88883059851598,101.97433286661753,6.791727328639467,50.71064958073344,79.33624879409074,65.38555961405638,68.41926057046473,61.29456652914513,71.38773377045702,112.8603146817752,62.09150616413917,75.47236712142785,71.8000953380132,71.04090361107255,49.3084470618444,93.13644092860233,47.45984061021059,81.9267141872661,89.51191180896974,45.86237815521927,82.18942804762533,87.71783483899367,43.57849113421304,90.9641745901174,88.39200949594586,50.5276216131292,47.68582182062837
42105263.15789474,102.5467359871085,139.96036380843114,84.70142667164762,71.85725436332814,100.21967437582664,97.97964815849083,132.59601531183952,107.53529505188115,108.07909900032583,83.49446996815317,94.61736524187627,128.3878988167916,82.7371334286608,93.14794400160993,103.8310020354646,112.06424977079324,89.71856673082488,127.82209061395758,85.05144835137594,109.76285609776293,81.2382294116258,98.9263033129667,79.95390604556103,113.77420615778405,150.723114723479,5.329706375494888,78.32454566603883,156.57926234759782,93.74829114284212,129.1020234189205,107.35965868838937,108.43264617236368,127.01024321547176,94.02454384517472,105.26959627008173,81.21135687943641,97.52814887682817,60.013150132635296,123.49805149196588,82.51805546417461,128.46684939948807,104.98790308494648,88.01630801771486,135.03749597122135,108.96623901217929,65.43625644868926,143.03488636132423,121.14057619584896,86.40538589784313,84.16920916459567
52631578.94736842,144.13979146908196,185.54390390105854,98.2669547105884,92.4629613315052,131.94131366485456,154.6929700062133,173.89696222490056,143.52236334624547,138.64938037747575,126.52989631653905,117.31610031694257,132.54583404933481,119.88830440726719,116.41639239524706,114.50272682162615,183.89190203549953,162.20418576380223,147.86475339579368,75.40463155439933,119.0273981627665,107.91543696585454,143.05149236911717,88.33033488051052,148.59873948945892,195.68585212896076,7.092535126448668,113.32339880446236,172.85401617308403,141.3737898319547,149.02812729375515,141.0219228257763,127.66075503962357,155.6178410835461,150.22101113361168,120.67198953189347,149.87697301156962,130.38291655509755,78.48837357414808,175.19228991828962,129.24023185977893,144.72595483101802,136.07077052173852,127.4604304423788,163.9138241316143,164.69921980249254,106.42125280686444,166.73256900518555,219.82055856060452,100.12516405369436,148.2886260774327
63157894.73684211,135.7850016231682,186.65099440816368,131.3567391421409,111.08136356372253,159.88894375151543,177.29128979340484,227.09807373521406,163.60770072591933,126.39248155982045,160.13549264472937,155.82748588275712,133.4752865526155,149.64404376309335,155.55924040632237,163.01035111993966,248.5377308453054,201.9842170992882,232.17162564586735,129.61881628772892,130.58126931102984,142.20630389410707,215.9150707041458,136.95182849404887,210.03073203084878,222.81034131599927,7.556761387714967,135.04575778172452,151.86440633835886,163.43747750494288,201.3468350323944,193.7429336574435,161.28514621883548,205.6992639995843,205.4439744288902,178.9154333227064,193.28771711237872,171.36529199461197,100.57917860686945,207.75617558292407,176.79813569676844,155.1181606532299,174.86386330363825,134.68320627820128,183.36056676828963,273.55055915104055,171.79813773744326,183.36939666698845,229.14018003514602,147.75354186814909,201.9667309184154
73684210.5263158,137.4941390458897,213.71141381697973,171.73881925444357,147.01024638058573,167.2011874746583,189.50615948368474,269.9545277954799,184.40571114317697,150.01981112195847,179.63344627045035,206.2057923066567,184.64895688075768,157.94594263039798,219.3244845986449,180.9082957308048,249.44355805461757,240.05342299472593,257.1974964406847,165.72504083127032,160.59547806747898,170.02064665615393,228.51437470634724,170.99889279183753,277.1303765950441,251.35156073489347,7.395047835505198,144.02190146446642,169.80719205852694,184.7310018231499,235.6958190701345,262.6069913634468,175.63935190488758,198.98004524987655,260.599305703039,208.86079193449416,199.70475362142204,187.74416078457875,132.40912145433995,227.03161739733412,209.68270899640225,163.7439955285134,188.33631447461173,159.8010989797,221.83098979125063,271.07631585034966,200.3558374828249,211.7923857372801,259.0435818443668,171.81979007032442,237.65909953683698
84210526.31578948,190.6054479266798,236.52964512793312,194.63286740264735,165.86403157341184,201.63207120578375,233.25441333296556,273.13909049839856,211.0717185121494,197.94882644807865,236.06067579274693,263.21099116333306,217.37264484051525,202.85230090875706,245.39041472967313,193.4165912770829,257.1536286276793,276.4397002848232,270.20338615221993,179.17934460223876,207.43956020532224,177.23825545654404,265.18099309169685,184.90645077089854,256.629547566258,274.482604477214,7.136222053195383,213.64018115574635,204.45596312188707,218.21476130142108,254.27167203221626,270.367992820502,184.1062668436452,237.02938870379802,281.225585975145,242.78301077470226,239.44694030780212,217.7870300767164,163.65623399821675,232.40816722153957,228.95322476793856,206.36649878566615,207.62960287012223,193.73775794466448,224.61237972628047,286.75268723429735,249.82306382266438,242.21513200730828,290.3233504810492,206.97715675599687,259.40182058831
94736842.10526316,218.6093478828999,260.4235771085417,239.87491197194748,202.4542374744227,207.7642742862662,268.02659345870205,290.23976702662054,251.39520895018802,230.5822905680149,259.58972346543277,264.7963478177208,245.4519365710152,245.5206414316252,271.71887550476185,230.6868558583002,269.9336736153945,327.2937162067752,286.6697595445568,199.68922275746462,259.1918790185633,191.22278106906077,291.9408217033686,204.12259862751512,279.28572648763657,299.20330514892976,8.207333623845688,274.6120527493161,220.67371542929283,192.45959641002221,284.0899253319175,305.4111643114909,184.23090640990029,282.07258640407196,307.097376135908,301.8436694941032,267.99307128654954,224.09875334625926,182.24871467553348,235.69674135880788,250.1833234303876,208.02950419956133,239.22385424152637,235.79763301340168,235.00211449462788,317.38724400313606,253.67784693527585,252.19745760214957,316.03926547915984,227.03805852526608,283.6554968045854
