steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25
0.0,0.27001953125,0.24658203125,23.2275390625,17.623046875,6.58544921875,21.76416015625,15.46875,19.1357421875,0.88720703125,4.16650390625,15.2255859375,4.2294921875,9.0263671875,21.91015625,10.80078125,23.7861328125,13.20458984375,1.65966796875,9.07958984375,7.3349609375,8.68212890625,15.86279296875,6.17041015625,20.71728515625,17.98291015625,23.9736328125
10526315.789473685,0.27001953125,0.24658203125,23.2275390625,17.623046875,6.58544921875,21.76416015625,15.46875,19.1357421875,0.88720703125,4.16650390625,15.2255859375,4.2294921875,9.0263671875,21.91015625,10.80078125,23.7861328125,13.20458984375,1.65966796875,9.07958984375,7.3349609375,8.68212890625,15.86279296875,6.17041015625,20.71728515625,17.98291015625,23.9736328125
21052631.57894737,0.27001953125,0.24658203125,23.2275390625,17.623046875,6.58544921875,21.76416015625,15.46875,19.1357421875,0.88720703125,4.16650390625,15.2255859375,4.2294921875,9.0263671875,21.91015625,10.80078125,23.7861328125,13.20458984375,1.65966796875,9.07958984375,7.3349609375,8.68212890625,15.86279296875,6.17041015625,20.71728515625,17.98291015625,23.9736328125
31578947.368421055,0.27001953125,0.24658203125,23.2275390625,17.623046875,6.58544921875,21.76416015625,15.46875,19.1357421875,0.88720703125,4.16650390625,15.2255859375,4.2294921875,9.0263671875,21.91015625,10.80078125,23.7861328125,13.20458984375,1.65966796875,9.07958984375,7.3349609375,8.68212890625,15.86279296875,6.17041015625,20.71728515625,17.98291015625,23.9736328125
42105263.15789474,0.8943599241262,0.24306579045641785,25.237499823530626,19.23520174845434,7.728061355051903,22.67129490712343,16.71391454495882,20.23336305380528,2.5632356646318524,6.353273436633504,16.327553652660338,5.911999563761366,10.551945014013148,23.355165094549967,12.266499922216104,25.086062115645476,14.392525493273116,3.426952741152693,10.641049938518917,9.445480647839998,10.307102830786455,17.915973035912767,7.094101694482186,22.349596118662827,19.487473598807803,25.051236024523707
52631578.94736842,3.8031305692202495,0.22668380057052231,34.60180642003828,26.746150623067926,13.051434115689878,26.897590313591785,22.51507384526102,25.3471237391316,10.371769190164814,16.54132324110438,21.461566089262924,13.750717228139207,17.659535759703935,30.087388985374957,19.09520986370763,31.14236768361934,19.927058233778894,11.660644051440865,17.915814376273644,19.278286356674997,17.877775022858067,27.481636216765956,11.397534344665232,29.95445120301603,26.497159381322252,30.071735460342133
63157894.73684211,6.7119012143143015,0.21030181068462678,43.96611301654595,34.25709949768151,18.374806876327856,31.123885720060144,28.31623314556323,30.460884424457923,18.18030271569778,26.72937304557526,26.59557852586551,21.58943489251705,24.767126505394728,36.819612876199955,25.92391980519916,37.19867325159321,25.461590974284675,19.89433536172904,25.190578814028374,29.11109206551,25.448447214929686,37.047299397619156,15.70096699484828,37.55930628736924,33.50684516383671,35.09223489616056
73684210.5263158,9.62067185940835,0.19391982079873124,53.33041961305359,41.7680483722951,23.698179636965833,35.3501811265285,34.117392445865434,35.57464510978424,25.988836241230743,36.91742285004614,31.729590962468095,29.428152556894894,31.874717251085514,43.551836767024945,32.75262974669069,43.254978819567086,30.996123714790453,28.128026672017214,32.4653432517831,38.943897774345004,33.0191194070013,46.61296257847234,20.004399645031327,45.16416137172244,40.51653094635115,40.112734331978984
84210526.31578948,12.874864710334926,0.1886679789366154,59.44870990531266,46.972177164706494,28.099632823236103,38.582515552763795,39.13550983967873,40.75352546713029,32.1027078258694,44.21202178542964,37.319496477079525,36.1907344168243,37.35287647564326,49.373326605376775,38.60244040079724,47.815746885917854,35.26912893152633,35.20672978588749,38.545084184556785,46.105744826826694,40.07420548837931,54.238712944812725,23.80769549446423,51.91509599500746,45.475943789918006,44.53735554449446
94736842.10526316,16.58828774053304,0.19821339036619234,61.25150274503925,49.10944638060731,31.275417004265613,40.493403727328015,43.11259261260733,46.01898079895907,35.96356876504058,47.65985019220209,43.51550043124571,41.522620652521084,40.664747265567414,53.98401830995512,43.15082894699065,50.388235266188836,37.86496487218587,40.749904993498426,43.036071270126385,49.71661918018003,46.44383273692672,59.28539776603931,26.94607198205351,57.53076473266464,47.709570064439006,48.16977156958752
