steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11
0.0,7.036541938781738,8.972885131835938,9.178613662719727,13.057394027709961,20.935565948486328,3.738186836242676,16.270450592041016,11.112337112426758,9.143903732299805,15.158102035522461,13.173521041870117,8.069116592407227
10526315.789473685,7.215907369497803,9.241187055517823,9.167839875836906,13.311776398704323,21.537728781664843,3.9355120302843565,16.329040148937843,11.088037770925157,9.40808370940057,15.310171122133855,13.318510708886707,8.425649370735
21052631.57894737,10.592409572783351,14.956911815000167,9.01192895974706,18.56523179388773,33.28107177039964,7.291756598108611,17.798330840652092,10.581063712438842,14.074436097697372,20.035543768400963,16.218544683205042,14.219530749219855
31578947.368421055,14.063325709970334,25.282323430331008,9.52039750133721,25.54513647164272,44.54037490888521,8.226915177753726,22.350000371573458,10.27999373221992,16.715215160679126,36.575896050770695,20.566712171473952,16.224200203627806
42105263.15789474,18.34656747323242,29.089509322083558,12.467276938816848,24.825184412981667,36.97605146946504,9.433160418205974,25.81803375082168,12.41754551004835,21.193595239371476,33.17040234073542,25.17867946187215,29.949910223071264
52631578.94736842,32.020697502821804,33.986002416058426,20.35991486470496,34.59705371256412,49.31650784692193,10.296928980023988,28.313154635440114,15.33887879452939,31.736783649937514,35.54791069805746,31.27345040610829,29.094816251918466
63157894.73684211,43.52815986245127,41.881233053379944,28.39564776394795,24.724392373465687,51.094941011777046,16.706243691682154,31.458539126538913,26.257584598823517,37.216238371099124,42.38832273695442,31.733172776399396,37.3430446306259
73684210.5263158,43.66899180166692,48.694136310513244,23.871280860682106,27.98739899137158,52.73351259404727,16.390817073274434,28.64950056116089,29.436779262838563,28.613390124101098,37.201772456096066,37.72564058303008,35.50624589801578
84210526.31578948,49.92106935092947,48.08083232799726,23.502787706718223,32.105897068688414,60.80239459137508,16.923600884685886,31.256639556582616,34.42222876240012,30.21620967410443,33.04852811661949,43.1367643331887,38.48255201266083
94736842.10526316,46.47420726997205,51.44839063204226,29.92109089440194,38.6935820988898,64.6127330626147,25.192530730455456,40.236983463694436,38.524427103399816,34.20377650650585,35.16773167849516,48.19439941448601,49.8213740398803
105263157.89473684,50.21257188286725,53.634558237903335,33.86004211193265,33.451480138489664,68.93566209717636,27.950928788291616,39.733823403158844,44.71752654804417,37.748818752858945,41.38564315987261,46.704095466067585,52.327457077243984
115789473.68421052,55.81991646284047,48.363020469927314,31.36212024015279,35.23886922061175,72.16539797781248,33.33408810877321,34.34389020725465,46.055876391787606,46.847281174956095,46.01799565462855,55.54399822848407,48.98097906517603
126315789.47368422,61.79718457703115,45.574108651140065,31.655370813864096,34.73509823479315,82.80617212762134,24.660010304436106,47.03059691087528,59.00430963400991,46.76823886197029,51.40030662769096,83.85806302812955,48.08269762864899
136842105.2631579,59.88604153638029,40.36125620760002,33.93677319101267,31.00203024850864,100.04191914291594,32.43643586658501,68.26518329979024,69.71039359065139,49.77841519886355,44.87758626543253,77.99151494758527,72.2935736235283
147368421.0526316,77.80048581908287,47.797998232834075,40.14916849959838,33.63892320673552,86.84277946648504,46.42326783535389,55.40742590354749,59.515931518908346,51.91601159355482,54.790484925799106,82.3933804247353,70.39881617103256
157894736.84210527,93.28066287804756,63.164702514759234,38.7822109650191,38.33385589644519,97.66979808352085,52.989114820152274,58.69004093442845,69.62327660308569,52.84236831358348,76.55681243421218,91.50552462813266,71.4651162714344
168421052.63157895,117.93345735806179,75.07464471847398,34.36888893423318,35.31494313065695,112.62410892442983,54.40473152957134,86.95128916736456,82.44475145485264,47.126046129210835,80.84268295467726,99.57014869586914,53.988663404767195
178947368.42105263,132.81895365987046,86.45211965497842,47.013377541216954,33.65556947484489,112.48178938429524,84.81238428389763,95.00780731390057,88.7324321864178,57.255329771147956,106.9411708811231,99.83027172198008,58.750367225465105
189473684.21052632,144.5577440834772,76.31703876004325,42.24173354609274,34.24696775498978,101.40433938586646,94.2619216374413,114.43639502507168,117.1517905439779,61.62054878547581,127.65004437592222,115.40699528364098,46.094077137079594
200000000.0,174.30350200361326,97.29701978517205,60.68100835245691,37.6703331070511,101.96988257020712,72.06400879041145,91.03422615677118,95.1696273437456,71.02403727526728,148.64710405076804,96.5444134893386,61.41081830114126
