steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48,trial_49,trial_50,trial_51
0.0,5.659590244293213,26.06021499633789,24.206058502197266,3.551205635070801,24.381572723388672,25.24798583984375,22.904619216918945,23.205829620361328,20.361244201660156,5.436698913574219,23.75769805908203,23.605976104736328,14.900619506835938,4.284371376037598,39.48065185546875,11.61447811126709,11.175546646118164,13.062265396118164,20.859821319580078,12.516582489013672,30.621231079101562,16.870220184326172,12.008752822875977,16.727144241333008,30.366870880126953,27.533985137939453,4.029427528381348,23.41136932373047,19.937116622924805,4.43222713470459,17.344379425048828,30.81283950805664,29.214832305908203,8.560333251953125,19.13614845275879,17.62757110595703,9.370306015014648,9.371320724487305,15.618865966796875,7.7243499755859375,19.97760009765625,12.78360366821289,9.0764799118042,14.895511627197266,13.307378768920898,16.089614868164062,3.8655829429626465,12.270563125610352,10.179352760314941,12.686513900756836,15.486466407775879,13.59727954864502
10526315.789473685,6.832179842082077,26.655761841632984,24.647387386978167,3.7951000110837025,24.625391447013683,26.989194710416477,23.52083598175847,23.68593773531658,21.505964871134786,6.178805253491673,24.291254072359806,24.02885478349542,15.25842534343085,5.6363645011167005,39.64680201991608,13.029074858113031,11.729220786970368,13.583531654648834,21.267860990647133,13.081201621509283,31.193171783724484,17.06456462561651,12.291960430014209,17.29320882652935,30.71530728474507,27.631295198425033,4.4305144800286005,23.872031043750592,21.072399616453,4.8248382069536815,18.455150071531534,31.757999885331973,29.120529306170187,8.690298646745218,19.795293378300574,18.47134473781589,10.036576541094238,10.714540822297295,16.085801157027152,8.390602115810001,21.141984764073776,14.268853959212096,11.663462633089038,16.354732738069963,13.993466110848448,17.041158165565985,5.519646887000589,12.77408562757983,10.878759518975182,12.874184006110474,16.49670249324581,15.477476564457852
21052631.57894737,28.147902433747564,37.22287948023001,33.6056732494704,8.76476968623636,31.189594262524658,57.853027596863356,35.680787060564576,33.39733524088054,41.07930637002404,20.98607490638947,35.37923510168316,31.28637695119528,23.60581588421089,29.482394350914497,43.46011415307624,36.97067757039602,22.661797813967986,23.621173048500292,30.616702312742905,23.55001003704862,43.07789826620154,21.385546275958873,19.710106381563435,27.632518249339427,38.985538164127895,29.504928318726883,11.446981073855074,31.393746199514563,43.00993741780437,14.809376867389995,39.59122657057652,51.235432717319675,30.593241051479225,13.376692822486824,33.07524504178201,34.797295711109015,22.10745354431199,33.52466998808602,26.082018015147742,20.24374039771443,41.394080985182704,39.4924360788595,56.2871973983056,41.513682820336314,31.357747317660717,33.01974145325102,32.66231393183574,23.712765755271153,22.531451086712345,16.743698832963354,34.49079740631531,50.443144228484826
31578947.368421055,41.92667163968334,47.081286884803035,53.31386547188929,15.734067988522618,50.92809671742475,82.65884691344735,55.39503933964014,50.652260361739806,49.82079556129275,40.99985525575454,54.66093580208079,35.508166313924704,46.11705220614527,41.22772324692014,56.816872034387,43.2228327223056,40.19663441021233,38.10794743479661,52.762171613780005,33.09947887429364,67.04472125703444,34.54369067007527,44.49081858767615,39.34411290972146,58.049930083908535,34.19552375136816,17.889195941370552,36.579066074445564,65.77434147692122,39.26487075412579,61.8704024942339,82.76812107233626,57.317669620598124,34.596338665479195,54.706077099001234,53.91412353304078,33.3593971645279,37.66723245261573,44.58308358777346,28.64237396818924,47.31604417122467,44.35868179637144,66.696906809806,53.72041435680067,89.43141169008128,44.489799806616,34.633037358083854,46.95936085364248,24.94592719816105,24.373070298593465,49.16865390767228,80.42390218921976
42105263.15789474,45.03420286743265,73.27525277117944,98.7415206533885,19.6023741904801,54.754309569080455,129.565376188121,78.54606731264874,81.8389400313931,77.15637892253511,44.15434618599692,68.51232993272534,50.155750891549765,67.66363900520135,50.85221590237935,88.36148197944806,62.49077229123367,71.73133739701103,64.20776773993329,65.93678008329505,43.32574237387762,102.95464571394089,64.28326158097576,67.88477996462271,67.6132686489837,54.94492945396999,57.28846560926319,42.152913433115245,66.50812302835266,76.14029259265625,30.933653839118264,76.36194617513804,92.22426402089998,83.57488780495534,47.93303664771639,74.12341055158433,72.26059684528869,52.23324800008222,46.95458285799482,58.34815755808453,43.72658182639329,49.740356901676044,50.15222640356199,66.78518838796589,85.88943360650968,140.95735328176013,119.37172471354214,65.49967622670276,62.988179742381845,40.105039974494,36.616043191578584,83.02653971157577,90.17971566170867
52631578.94736842,68.19982863906925,98.62902046740055,149.89563639292757,37.31145393718395,90.8538058003684,128.68682862083503,97.18668391627783,150.89161663157788,104.50409683882364,47.27786670418823,98.00339147436156,70.17052016663172,91.46424767593763,75.87357258311681,127.03667593448115,99.75405900906823,118.32361865695823,99.97577654869602,88.9501178143675,72.77759236561707,142.65313143012762,108.78447872647948,122.99013573985928,99.45447295109568,69.59848316240839,111.86518009029679,67.02958871088819,91.4430535141265,124.42946462968875,57.23680565259587,103.33874670533757,102.40711969170214,132.04876374395516,81.83370796749962,96.88298358625818,122.74303608513605,77.01863054526645,80.91640323483053,98.80274882351262,64.57210949987916,117.0932100008234,80.69520676672623,102.77821842197153,117.83863189564683,141.4332256555103,207.55719856368867,88.07973560133634,95.4651102644915,69.42282263108031,55.72770765317485,138.5041259121449,102.79626683517259
63157894.73684211,107.91899601388675,143.40176084695432,202.07172927747476,53.905907596040976,171.61163277994234,153.5450500102915,158.0027304757335,219.43945966054198,143.7749312539015,80.56461809305193,138.67242715736836,107.37028623312466,149.7808669954126,106.92668054329226,189.67774393692244,167.86396317840286,166.89563976133303,129.80476129983768,127.62876651095553,122.30031400762108,164.95216065835095,154.1963369258553,213.7809501466989,137.0633972818419,133.79106724489264,158.77895214328143,90.50216631364296,178.06996485698258,116.29014581247876,98.66104619972761,115.10021218579067,151.11044837489024,167.1813571567846,119.88039637140291,158.57706770986076,143.5445758474996,137.01065986015297,121.12346531413601,135.48091573101001,103.78291744695478,235.38945437592153,154.3679414960321,112.85369830011001,148.27576443858425,195.8013524470072,226.92724116546958,107.9768022773504,185.39239127847299,115.60783792883572,78.35283062774225,216.65210434654082,125.26208101093277
73684210.5263158,159.27213348667047,164.69235548550404,237.1428833089542,87.11527654062184,220.34895413102703,183.06053682344444,187.50815415200765,244.20376514538174,169.89169147573514,134.44562729344887,161.52370494434876,155.60801137554517,206.13444026908385,118.16709765420397,229.82704253040689,185.92471832164932,220.7179796937595,163.12295127269965,140.9532556124341,159.75447376629654,180.6877703009137,157.72269000822985,224.0692377513961,166.8458060386521,143.45255696424732,167.9714248380585,120.2691682845024,227.39046660973756,149.21119205164533,133.88103827830003,160.8760729027381,165.72361888433096,186.84776258163174,148.98402629351023,225.57498357253064,165.6156990489719,164.65016914796797,157.21168921594807,143.17523509206202,175.8885006343229,256.5494777203184,169.17628211880984,139.77598481714068,143.35689478010516,235.67630765993675,249.74661437585084,160.81853491881054,234.92553995694152,160.46660868703827,100.40524795591585,232.56014445836854,186.19126910879342
84210526.31578948,181.49334535110032,202.86809865226377,244.54835048276632,136.9738449730041,242.64559251581863,192.88516068260427,196.84616251533382,269.4718436574011,181.06986464027554,144.14859775294886,210.91982869857569,172.87517659584898,213.34077877813428,133.1486908771985,212.35303221779185,194.55898791997387,227.30744709301524,227.87541759905724,167.39779695513508,178.91156548146066,207.38431391161234,181.85070799757568,253.32659885229498,188.17152256450495,169.64988594454744,211.84758900308213,149.92824863925205,235.58682354731573,176.24888158108718,169.49650049638882,217.37305591179063,174.74953899786414,202.85201661738665,193.5160693376018,277.8905470549565,187.2670950717873,183.05075054287582,203.59228640481047,165.07513461416778,236.19514031456447,270.7366297529015,168.42355418403395,167.69085103124792,154.60634244842214,273.64416068478636,258.0338005814856,180.11805761058577,278.42032172541207,233.7866994251505,129.33775326915065,265.3804964094611,212.68048018497774
94736842.10526316,217.02513688414712,217.40887945081388,251.11152075486996,215.00448604307843,256.1565973265019,224.0008576076447,212.8130595597369,283.8795618796282,211.2892646598849,138.55405252032662,230.05362433942236,187.6279875877574,249.96236565820564,146.20013928817912,206.56550075311907,208.8869472236019,257.2059580760897,261.8355242179867,206.87350549872892,197.80102841865653,277.776471017718,197.17316929286042,268.01165100222147,203.4566460744248,225.54916045309105,218.13186058967563,199.26705589056675,238.4805408087959,175.1814991003754,189.9897630881322,239.72997726945832,182.3316647547434,243.28823338684282,219.53104953471973,311.4989064796479,184.86817445872234,219.15327002871732,263.98296699282866,209.68148471394403,233.19880699488098,307.6828768263233,197.80799960726847,162.5171639018607,178.39798249997756,276.5798949677693,280.23315778638846,196.88992108264293,272.6524273077867,251.78043104638022,164.45755950780458,283.25361567133024,230.48192281505078
